sampno,chhwgt,cexphhwgt,hctfip
1944503,0.996651738,223.2063766,81
1944511,0.675974183,42.40476728,69
1944518,0.577180496,80.32742404,87
1944524,1.05916829,298.7457185,113
1944558,1.093184189,289.695415,13
1944585,1.483935461,246.3404994,17
1944587,1.079431419,422.6171587,37
1944613,0.408160786,56.80459547,87
1944641,0.716538725,111.1629538,55
1944655,0.988301611,261.9013778,13
1944693,0.480180543,30.1223696,69
1944699,0.614183751,60.40197295,25
1944716,0.436339709,60.72631541,87
1944733,0.577180496,80.32742404,87
1944760,2.477915229,692.2699545,85
1944774,0.623154354,210.5915699,77
1944810,1.319561747,516.6325771,37
1944932,0.369024425,44.62886364,79
1944985,0.906831207,85.96503298,93
1945059,0.593097454,72.51979984,53
1945087,1.202366626,470.7485424,37
1945137,1.857139302,492.1446416,13
1945190,0.553718498,216.7909273,37
1945201,1.617861628,434.4109853,61
1945229,0.990322,209.4849762,97
1945243,0.845630132,296.0078283,71
1945271,0.408160786,56.80459547,87
1945318,1.331435048,837.005723,73
1945362,0.517432946,202.5844695,37
1945416,0.201012629,13.52144964,63
1945429,0.922609982,244.4929998,13
1945444,1.064542842,416.7880081,37
1945506,0.642154849,142.1442511,95
1945568,0.493051165,107.6101426,111
1945573,1.280598191,361.2015484,113
1945584,0.876558768,244.8894505,85
1945639,0.577455964,80.36576154,87
1945641,0.779037822,164.7915724,97
1945651,0.563308079,175.8798798,75
1945656,0.89649252,280.5630962,1
1945762,1.120702793,300.9191862,61
1945796,0.538434005,89.38266194,17
1945805,0.451819889,98.61127241,111
1945908,0.739415591,165.5967362,81
1945932,0.938642897,293.0694694,75
1945938,1.511461709,148.6448789,25
1945949,0.561906726,125.842518,81
1945957,0.412295659,49.86197523,79
1945965,0.583103832,129.9360112,41
1945975,1.234655699,344.9331254,85
1946012,0.774490548,173.4519916,81
1946062,0.845836127,112.9864068,103
1946081,0.403505778,112.7298155,85
1946111,0.213192547,33.79701973,107
1946211,0.699174064,147.8978173,97
1946231,0.488190913,30.62487082,69
1946305,0.251351715,16.90759219,63
1946328,1.053870318,236.0208347,81
1946330,1.746226492,683.6796346,37
1946386,0.471881376,44.73301947,93
1946396,0.466474638,57.03724942,53
1946417,1.466126902,574.0155183,37
1946426,0.62463823,75.54213884,79
1946446,0.305934396,20.57918724,63
1946540,1.364550131,534.246353,37
1946586,0.604303957,236.5960603,37
1946602,0.975477706,329.6572991,77
1946615,0.555661908,75.20017419,39
1946659,2.280444272,580.5131377,19
1946755,0.659204101,184.165781,85
1946764,1.316481748,460.8266528,71
1946775,1.333677437,225.5036741,23
1946794,0.784344144,307.0850892,37
1946822,0.342270845,47.43430277,31
1946823,1.14728277,250.3984807,111
1946836,1.945916301,312.6283344,29
1946837,1.120749187,285.2995072,19
1946862,0.511776572,111.6970284,111
1946885,1.319561747,516.6325771,37
1946903,0.552996616,155.976508,113
1946924,1.139200244,446.6429037,65
1946927,0.327300821,61.12148037,101
1946937,1.012315551,257.6964868,19
1946952,0.990864694,221.910332,81
1946957,0.992564119,221.1781424,41
1946963,0.520240384,82.47274481,107
1947046,0.339070671,110.5238032,83
1947088,1.150334413,257.6245708,81
1947099,0.82188904,173.8559842,97
1947163,0.716409292,160.4443318,81
1947196,0.418847659,146.6151468,71
1947225,0.405191857,132.0767289,83
1947230,0.762124098,298.3855345,37
1947239,1.031421183,404.3862831,65
1947400,0.694202609,36.84613793,21
1947419,0.637973542,62.74158276,25
1947459,2.184055077,1346.169539,67
1947494,1.286441216,272.1237209,97
1947498,0.143247405,16.47122436,109
1947504,0.779037822,164.7915724,97
1947518,1.117290863,109.8801009,25
1947538,0.305172161,36.90673523,79
1947597,0.844738179,250.7296205,99
1947627,1.771905029,205.2816789,115
1947655,0.575945283,56.64140637,25
1947674,0.244231952,29.53678326,79
1947683,0.28398128,11.99332588,27
1947753,1.271898838,147.3541328,115
1947807,0.893570655,195.0249234,111
1947810,0.55351769,34.72290718,69
1947816,0.785089665,174.945548,41
1947832,0.394419647,16.65744783,27
1947833,1.617861628,434.4109853,61
1947843,0.524235232,70.94706369,39
1947848,0.163782674,16.1072263,25
1947862,0.545765295,213.6771027,37
1947886,1.588693716,404.4201324,19
1947900,0.396739843,62.89443275,107
1947904,0.784567322,132.6578742,23
1947935,1.466409069,921.8570485,73
1947953,0.609121559,49.24848062,5
1947979,1.483935461,246.3404994,17
1947999,1.619476597,260.1829641,29
1948002,0.532911558,82.67525645,55
1948026,1.409781233,315.7293052,81
1948039,0.682331353,45.89815616,63
1948103,0.830941844,55.89468864,63
1948105,0.691616866,183.2794848,13
1948112,1.414815466,554.7025568,65
1948114,0.25188173,30.46192779,79
1948149,1.253480568,490.7605862,37
1948150,1.187403793,265.9264897,81
1948177,0.781704398,165.355639,97
1948187,1.277608412,803.1676455,73
1948220,1.022773287,223.2238503,111
1948242,2.6495182,560.4583733,97
1948257,0.901451256,124.92946,31
1948266,0.739289172,289.4452429,37
1948272,0.586506119,71.71385762,53
1948283,0.561906726,125.842518,81
1948285,0.924430948,128.6550002,87
1948308,1.107763206,454.2258208,59
1948317,2.139977013,877.4734617,59
1948384,1.842535986,469.0385816,19
1948410,0.409301591,160.2490649,37
1948423,0.41737277,58.0866466,87
1948467,0.50472547,70.24370562,87
1948474,0.703816794,288.592146,59
1948492,0.374323651,36.8129033,25
1948502,1.17271428,459.1391061,37
1948503,1.018625412,63.89973853,69
1948534,0.476663219,66.33822317,87
1948546,1.340004572,525.3716686,65
1948595,0.549837201,66.49589509,79
1948623,1.004132106,393.1360991,37
1948648,1.400317167,356.4667301,19
1948740,0.865542263,82.05095792,93
1948766,1.077508829,421.8644295,37
1948805,2.084889364,334.9555624,29
1948817,0.589347949,124.6660591,97
1948819,0.64606171,141.0052298,111
1948833,0.702059244,97.29631155,31
1948838,1.162781919,455.8885018,65
1948925,0.913250226,193.1818155,97
1948945,0.201168204,12.61955131,69
1948972,1.431571239,320.6093131,81
1949104,1.045531918,228.191001,111
1949123,0.436608019,60.76365669,87
1949129,0.773525701,302.8494706,37
1949131,1.043142787,294.2256147,113
1949134,0.714517034,155.945844,111
1949138,1.14941014,450.0151088,37
1949150,0.462371735,102.3483418,95
1949163,0.719925364,157.1262308,111
1949171,1.17664442,461.3235323,65
1949181,1.162781919,455.8885018,65
1949200,1.556981572,638.4227499,59
1949202,0.946341582,254.1015695,61
1949252,2.616166981,818.7462717,1
1949259,1.765025691,617.8368085,71
1949271,1.145974594,251.4743934,57
1949274,1.122176659,70.39564716,69
1949285,0.855302145,135.5894655,107
1949326,0.985503459,386.3834552,65
1949333,0.639190351,199.572359,75
1949344,0.270743857,88.25192899,83
1949378,0.673207213,132.2332893,45
1949410,0.352060501,78.45144332,41
1949411,1.364550131,534.246353,37
1949412,1.254702187,279.5917098,41
1949434,0.630752425,77.12398577,53
1949471,1.977041005,618.7276898,1
1949509,1.365769486,305.8725999,81
1949512,0.417704994,136.1555232,83
1949573,1.30837783,365.529317,85
1949605,1.466409069,921.8570485,73
1949609,0.12978982,14.92381133,109
1949616,0.508816233,111.050924,111
1949618,0.996651738,223.2063766,81
1949623,0.687473692,108.9839317,107
1949659,0.996253472,97.97666446,25
1949670,0.740861334,196.3293411,13
1949671,0.942628084,369.0561487,37
1949675,0.991537683,309.5846394,75
1949691,0.70459668,288.9119295,59
1949698,0.293105288,114.7560855,37
1949706,2.264685951,479.053967,97
1949720,0.649263967,254.1987273,37
1949746,1.267218163,268.0574265,97
1949835,1.039707898,275.5241194,13
1949871,1.476008349,245.0245603,17
1949907,1.444137878,403.4574111,85
1949955,0.226167566,15.21353843,63
1949981,0.255094329,29.33188159,109
1950025,0.589600777,30.7707872,43
1950136,0.76234934,32.19615059,27
1950169,0.811438779,317.6931346,37
1950266,1.381306094,540.8066194,37
1950278,0.996145659,97.96606157,25
1950282,0.841697829,223.0511603,13
1950300,0.355094971,34.92185654,25
1950306,1.980701778,553.3604678,85
1950325,0.815114508,126.4558818,55
1950331,1.01698236,398.1672088,37
1950356,0.398856439,32.24819961,5
1950374,1.103527085,183.19086,17
1950391,0.390775649,62.78149798,29
1950402,0.344761808,47.98122619,87
1950409,1.012315551,257.6964868,19
1950424,1.060881299,129.7171299,53
1950427,0.234082117,28.30928843,79
1950455,0.595597488,194.1415323,83
1950514,1.600111496,626.4729393,37
1950517,0.715776406,156.2207062,111
1950554,1.079609429,228.3721411,97
1950582,1.032449321,163.6722794,107
1950600,0.743521506,166.5162815,81
1950609,1.039651404,290.4536127,85
1950659,0.264588583,78.53343997,99
1950671,1.480404664,518.2069007,71
1950738,0.787498295,96.28977225,53
1950751,0.976451707,329.9864576,77
1950799,0.664406877,92.4669031,87
1950842,0.804968614,175.6872178,111
1950936,1.369195928,561.4233625,59
1950940,0.63589307,249.3127339,65
1950998,0.248203333,28.53952418,109
1951004,0.293105288,114.7560855,37
1951046,0.543433631,341.6291768,73
1951119,0.163444875,21.8328924,103
1951173,0.550687411,54.15741796,25
1951181,0.868728966,139.5688446,29
1951186,1.756049918,447.022565,19
1951204,0.693337164,154.4998687,41
1951286,1.116834134,315.0107672,113
1951302,0.531967978,135.4185251,19
1951324,1.20788655,422.8135458,71
1951346,0.466474638,57.03724942,53
1951348,0.5134379,62.77958788,53
1951363,0.865294465,188.8535459,111
1951463,0.650409242,103.108173,107
1951505,0.778729498,73.82135337,93
1951510,0.83772739,177.2063051,97
1951518,1.020351152,399.4861525,37
1951567,1.671368967,312.1182073,101
1951581,2.207833433,690.9556635,1
1951583,0.514629792,115.2545537,81
1951595,0.995822592,408.3258333,59
1951626,0.376073323,122.5852236,83
1951631,0.922722533,206.6494697,81
1951679,0.321153169,44.69556223,87
1951696,0.96705533,129.1788131,103
1951703,1.012653553,396.4724018,37
1951730,1.00652665,412.7149116,59
1951737,0.259740873,17.47190293,63
1951739,0.32353811,31.81839339,25
1951765,1.010364286,167.7253825,17
1951822,0.604303957,236.5960603,37
1951848,1.348076469,127.7938356,93
1951872,0.811438779,317.6931346,37
1951905,1.384114013,292.7846611,97
1951908,0.552851049,146.5063397,13
1951917,1.21701129,476.4821962,37
1951976,0.876674188,223.1674285,19
1952044,0.054314496,2.882846284,21
1952045,0.635243285,77.67309664,53
1952109,0.713067771,279.1790844,37
1952111,1.763138362,492.5784786,85
1952119,1.52189206,475.1754902,75
1952126,1.437587566,562.841846,37
1952218,0.593097454,72.51979984,53
1952224,0.470334796,164.6379148,71
1952246,0.162863694,19.69631576,79
1952260,0.441268407,53.36586468,79
1952301,0.348898132,42.19484158,79
1952387,1.402490619,314.0965266,81
1952409,0.560012487,37.67017371,63
1952412,0.409694048,64.94803893,107
1952421,0.563308079,175.8798798,75
1952422,0.455974959,44.84291079,25
1952435,0.995905003,62.47445678,69
1952463,0.763892799,226.7336275,99
1952469,0.811438779,317.6931346,37
1952479,0.402585398,56.02865693,87
1952504,1.601582987,104.3573492,11
1952539,0.779037822,164.7915724,97
1952604,0.453908696,54.89454874,79
1952630,1.330551104,291.9781411,57
1952633,0.312978813,87.43875741,85
1952685,0.59262756,72.46234448,53
1952698,1.004364531,393.2270977,37
1952702,1.466409069,921.8570485,73
1952720,0.499080906,162.680894,83
1952745,0.742259588,241.9476519,83
1952750,0.614183751,60.40197295,25
1952756,0.524717577,32.91623748,69
1952763,1.40935118,393.7388438,85
1952810,1.088096608,426.6068508,65
1952815,1.357839165,304.096555,81
1952919,2.120561684,286.9849556,39
1952931,1.120352485,316.0031423,113
1952934,0.737789609,72.55800554,25
1952948,0.646292748,191.8283552,99
1952949,0.922612804,361.2198004,37
1952954,1.019539225,356.8836781,71
1952964,0.152179079,16.25030435,9
1952974,0.322595614,100.7229967,75
1952979,0.979001297,383.8341716,65
1953054,1.522781108,597.03233,65
1953064,1.205682621,255.0406789,97
1953073,1.421195606,310.180916,111
1953074,0.795179913,127.7525512,29
1953078,1.124024763,706.6173906,73
1953109,0.990322,209.4849762,97
1953123,1.717274786,275.8950915,29
1953131,0.994455736,221.5996612,41
1953141,1.33308848,339.3528998,19
1953245,0.449975278,146.6743759,83
1953261,0.762198882,161.2295947,97
1953273,1.428365065,559.231068,37
1953280,0.906435181,191.7402141,97
1953316,0.563573986,68.90987708,53
1953384,0.390613936,54.36256337,87
1953413,1.077508829,421.8644295,37
1953431,1.435566402,562.0505231,37
1953450,1.075714145,285.0658277,13
1953460,2.22214043,491.8821183,95
1953461,0.41737277,58.0866466,87
1953483,0.512218472,179.299048,71
1953486,1.296502967,453.8331988,71
1953496,1.481797,200.5381167,39
1953545,0.979764078,401.7412203,59
1953561,1.178000234,740.5490336,73
1953653,1.382267198,566.7830895,59
1953671,1.231778412,131.534336,9
1953690,1.421470028,314.649641,95
1953698,1.056635402,413.6921007,37
1953705,1.384496169,222.4313199,29
1953728,0.838409931,186.8271758,41
1953730,0.922612804,361.2198004,37
1953731,0.617063552,58.4958791,93
1953773,1.269547353,284.3230526,81
1953788,0.423589277,148.2749222,71
1953879,0.703444661,433.5768752,67
1953895,0.663761826,157.5788874,7
1953905,0.551344827,76.73181962,87
1953967,0.502227175,69.89601263,87
1954062,1.636468145,346.165682,97
1954064,0.749628788,293.4933918,37
1954111,0.569097907,96.22541803,23
1954158,0.633217639,150.3276132,7
1954210,0.244231952,29.53678326,79
1954253,1.031157381,422.8144652,59
1954313,1.593888817,252.6762433,107
1954359,2.101519958,337.6274117,29
1954402,1.717274786,275.8950915,29
1954433,0.794256926,210.4792515,13
1954437,1.370420338,217.250199,107
1954557,0.820789791,321.3542269,37
1954569,1.197662704,469.5641093,65
1954572,0.620600306,121.90009,45
1954632,0.604582806,204.3154177,77
1954648,1.417892947,555.9091357,65
1954669,1.853240929,256.8351723,31
1954795,1.463518384,512.2959579,71
1954813,1.161969329,324.6263009,85
1954879,0.62779158,212.1586945,77
1954893,1.05916829,298.7457185,113
1954960,0.358493641,116.8549333,83
1954968,1.059591496,284.5102312,61
1954973,1.187403793,265.9264897,81
1955016,1.039333988,308.4882663,99
1955039,0.49169703,77.94781989,107
1955043,1.407356848,218.4847165,47
1955065,0.616341969,130.3761631,97
1955072,0.646370535,218.4373498,77
1955084,1.060527002,371.2312072,71
1955092,0.958789197,209.2590985,111
1955117,1.202581893,756.0022763,73
1955121,1.133868251,464.9299002,59
1955137,0.828780056,101.3374166,53
1955166,0.633294194,221.6808886,71
1955195,0.733310743,72.11753098,25
1955233,0.774490548,173.4519916,81
1955319,1.152898962,305.5199176,13
1955330,0.170566769,19.61252644,109
1955353,0.43223899,60.15560968,87
1955391,0.563622547,123.0125939,111
1955410,0.885810592,123.280124,87
1955423,1.187403793,265.9264897,81
1955449,0.683964705,153.1781641,81
1955463,1.248145102,488.6716536,37
1955477,1.204333289,471.518527,37
1955484,0.368367695,51.26650714,87
1955550,0.476036235,106.6112856,81
1955552,1.830714437,95.54350435,43
1955594,1.320996563,462.4070371,71
1955600,0.611602918,133.4844778,111
1955617,0.815104041,113.4397445,87
1955638,0.651467591,103.275951,107
1955672,0.141133689,16.22817985,109
1955713,0.628479663,168.75267,61
1955785,1.238974797,349.4613834,113
1955807,0.344761808,47.98122619,87
1955815,1.012653553,396.4724018,37
1955819,0.972998637,398.9671275,59
1955839,1.168435,457.4636896,37
1955847,1.235493059,506.6000078,59
1955849,0.976246262,206.5075045,97
1955862,0.556521893,228.1955317,59
1955869,0.593688036,232.7655297,65
1955907,1.456398148,597.1796505,59
1955946,1.824240793,464.3813312,19
1955951,1.086842263,150.6222506,31
1955954,1.287232841,809.2180363,73
1955978,1.205682621,255.0406789,97
1956006,1.433054835,230.2326907,29
1956106,1.153069737,451.4479081,37
1956120,0.410795642,49.68056696,79
1956131,0.764958742,258.513579,77
1956137,0.563622547,123.0125939,111
1956176,0.595281312,166.3072901,85
1956182,0.619766095,164.2389252,13
1956191,1.39742114,489.1590087,71
1956234,1.317358237,515.7698627,37
1956297,1.235493059,506.6000078,59
1956325,1.879614492,525.1191097,85
1956354,1.672052972,353.6930181,97
1956369,0.740861334,196.3293411,13
1956393,0.841073921,183.5673276,111
1956412,0.599212236,209.7507008,71
1956421,0.939656781,385.2956751,59
1956437,0.397317519,105.2897259,13
1956439,0.916491483,358.8231909,37
1956451,0.922612804,361.2198004,37
1956482,1.069727536,659.339886,67
1956538,1.080799159,365.2501022,77
1956540,0.922722533,206.6494697,81
1956563,0.68383751,95.17110518,87
1956620,0.404321867,64.09639699,107
1956672,0.678057607,229.1458208,77
1956723,0.741051415,198.979239,61
1956748,0.975847539,400.1352878,59
1956750,1.154003048,361.152671,1
1956759,1.138316308,356.2434051,1
1956764,1.060881299,129.7171299,53
1956772,1.538483012,208.2096845,39
1956813,0.60596455,73.28379208,79
1956823,0.766062942,162.0469677,97
1956834,1.275464811,431.0362835,77
1956844,1.004132106,393.1360991,37
1956846,0.784344144,307.0850892,37
1956864,1.30430536,534.8157164,59
1956919,0.966547074,204.4558142,97
1956923,1.210759286,187.9639835,47
1956925,1.079503705,442.6383308,59
1957012,1.031736398,244.9370651,7
1957034,0.50574191,31.72586846,69
1957047,1.39066705,388.5189471,85
1957053,1.792281512,701.7110179,37
1957056,0.2977961,36.0146934,79
1957088,0.561721258,55.242543,25
1957098,0.405803705,17.13822854,27
1957107,0.213895476,24.59465407,109
1957124,1.215110081,129.7544234,9
1957151,1.825936796,408.9299406,81
1957175,1.298643864,215.5811937,17
1957192,0.921711622,254.761093,89
1957198,1.81544125,301.3720717,17
1957259,0.860041885,204.1763145,7
1957280,1.204333289,471.518527,37
1957331,0.8262364,101.0263962,53
1957334,0.992078635,406.7906659,59
1957341,0.292805081,18.36805549,69
1957371,1.116232938,437.0256268,37
1957374,0.521731762,82.70917032,107
1957375,0.370459658,51.55765006,87
1957388,0.327136542,39.56305096,79
1957394,0.80504142,272.0592984,77
1957435,1.171455147,143.2373251,53
1957521,0.271185319,37.74143152,87
1957566,0.59262756,72.46234448,53
1957598,1.807073215,707.5022404,37
1957636,0.606750855,73.37888588,79
1957665,0.285151255,111.7984175,65
1957706,0.956259238,110.7861306,115
1957718,1.077508829,421.8644295,37
1957719,2.272821916,120.6343921,21
1957722,0.82188904,173.8559842,97
1957733,1.38727573,310.6890573,81
1957766,0.664083203,175.9830237,13
1957813,1.839989451,305.4471923,17
1957879,0.387492922,47.37991873,53
1957896,0.926835626,289.3829229,75
1957898,0.93342838,197.4501445,97
1957908,0.707817263,82.00321895,115
1957958,1.071222899,419.991225,65
1957984,0.747584292,104.0428789,87
1958008,1.428365065,559.231068,37
1958029,0.879058071,136.3760091,55
1958036,1.022773287,223.2238503,111
1958065,0.58777643,230.1252312,37
1958066,1.232821272,482.6720935,37
1958084,0.941135134,318.051417,77
1958087,0.437817792,23.23802093,21
1958147,1.763595742,550.6418579,75
1958166,1.306354738,207.093998,107
1958207,0.355094971,34.92185654,25
1958239,2.150030045,606.430797,113
1958266,0.61424959,60.4084479,25
1958343,0.786925497,175.3546357,41
1958370,0.347428325,34.1678793,25
1958391,1.079609429,228.3721411,97
1958413,0.744375335,165.8729655,41
1958440,0.427387554,167.3300502,37
1958444,1.219182791,477.3323788,37
1958467,0.583103832,129.9360112,41
1958474,0.988877991,105.5964357,9
1958479,1.357839165,304.096555,81
1958480,1.584187675,620.2384719,37
1958491,1.466409069,921.8570485,73
1958493,0.243126096,23.91026438,25
1958516,0.834577372,326.7523172,37
1958524,1.841923205,295.9209412,29
1958525,1.320275816,349.8750295,13
1958597,1.508457823,336.1373768,41
1958602,1.451574988,409.4267328,113
1958613,0.21379841,14.38150651,63
1958614,0.400020417,87.30585627,111
1958701,1.59588237,264.9242304,17
1958718,1.290288961,285.6120427,95
1958731,1.286441216,272.1237209,97
1958824,1.212184384,475.257582,65
1958907,0.644429728,89.68664119,87
1958922,0.45615588,120.8819779,13
1958924,1.108990698,454.72914,59
1958956,0.574923967,107.3636292,101
1959028,0.584781966,127.6307112,111
1959043,0.078562378,21.0947337,61
1959127,0.777366705,479.1396472,67
1959146,1.152989809,472.7704798,59
1959147,0.854379799,236.1505769,89
1959151,0.256075118,83.47049276,83
1959158,1.428365065,559.231068,37
1959172,0.478018597,187.1530306,37
1959176,0.774490548,173.4519916,81
1959225,0.709740531,231.3477087,83
1959232,1.116232938,437.0256268,37
1959296,0.652733889,142.4614563,111
1959304,0.322904155,39.05119698,79
1959336,1.841923205,295.9209412,29
1959338,0.934598307,365.9123443,37
1959340,0.986343153,386.1713984,37
1959393,0.777862637,318.9538097,59
1959435,1.770221105,111.0483446,69
1959488,0.636023228,170.778188,61
1959489,0.720330879,282.0227243,37
1959494,1.209203235,473.4251998,37
1959527,1.817980908,568.9488099,1
1959531,0.953959898,77.12922797,5
1959540,0.241501871,29.20661434,79
1959552,0.969094288,273.3397252,113
1959595,0.99619666,121.8079456,53
1959644,0.922612804,361.2198004,37
1959668,3.532168959,899.1539548,19
1959788,0.366337666,86.96957183,7
1959792,0.43147574,96.14794745,41
1959809,1.328064101,315.2860788,7
1959825,0.706801567,155.1016019,57
1959854,0.543932326,75.70020628,87
1959857,0.916556922,205.2686426,81
1959882,0.456119508,187.026665,59
1959927,1.391296977,470.1811239,77
1959947,1.248382062,200.5634078,29
1960000,1.148648604,449.7169533,37
1960035,0.718666883,281.3712391,37
1960041,1.284391528,502.862793,37
1960070,0.811748224,215.1144711,13
1960092,0.373411852,51.9685131,87
1960133,0.370539319,145.0729258,37
1960170,0.348898132,42.19484158,79
1960240,0.740861334,196.3293411,13
1960264,3.086315614,479.1341962,47
1960304,0.614144848,240.4489494,37
1960307,2.176351799,681.1032836,1
1960326,0.763859251,75.12182755,25
1960327,2.336470071,523.2670537,81
1960365,0.521546415,113.8293308,111
1960370,0.783730647,83.68996341,9
1960399,0.549837201,66.49589509,79
1960440,0.484206674,90.42271464,101
1960474,1.168435,457.4636896,37
1960499,1.137165468,445.2210955,37
1960503,1.12459599,286.2787551,19
1960549,0.770291932,269.6361369,71
1960601,0.595961263,132.8010982,41
1960620,0.636939858,261.1700117,59
1960635,1.317358237,515.7698627,37
1960642,0.618912883,104.6483394,23
1960643,0.244231952,29.53678326,79
1960682,1.626258024,269.9667366,17
1960691,0.970603277,380.0089489,37
1960695,0.883724908,209.7987295,7
1960699,0.566884258,123.7244736,111
1960771,1.163921341,717.39741,67
1960772,0.772488959,316.7503934,59
1960814,0.808189358,214.1713663,13
1960818,1.104311331,432.96411,65
1960836,1.17271428,459.1391061,37
1960857,0.93342838,197.4501445,97
1960866,0.918931391,310.5477847,77
1960873,0.688948088,150.3653319,111
1960885,0.957829549,284.2966559,99
1960889,0.713320898,232.5147687,83
1960890,1.556981572,638.4227499,59
1960953,0.868362014,356.0620594,59
1960957,1.045531918,228.191001,111
1960977,0.315384417,21.21485867,63
1961049,1.336250108,291.6412637,111
1961067,0.921909978,206.467493,81
1961083,0.822860347,179.5921511,111
1961091,0.465304307,103.6861402,41
1961099,1.037489849,219.4624945,97
1961154,0.911210113,356.755438,37
1961188,1.031157381,422.8144652,59
1961193,1.254702187,279.5917098,41
1961216,0.550746274,54.16320687,25
1961249,1.293878606,452.9145568,71
1961267,0.903391271,353.6942184,37
1961290,1.102038929,174.7041911,107
1961297,1.330141208,281.3676757,97
1961391,0.834577372,326.7523172,37
1961397,0.778411131,217.4693598,85
1961423,0.2977961,36.0146934,79
1961428,1.070086328,317.6159733,99
1961443,1.064542842,416.7880081,37
1961459,0.810765479,317.8744471,65
1961485,1.133780629,111.5017889,25
1961505,0.586506119,71.71385762,53
1961541,0.880420351,361.0064446,59
1961570,1.180223855,189.6132005,29
1961590,0.766225247,93.68865302,53
1961615,0.811438779,317.6931346,37
1961634,1.26429158,281.7285632,41
1961646,1.152591922,252.9265098,57
1961669,0.640800633,108.3492103,23
1961682,0.427387554,167.3300502,37
1961695,0.911180429,199.9508077,57
1961712,0.880784029,344.8430694,37
1961759,0.28611078,34.60150086,79
1961783,0.608878936,249.6639472,59
1961797,0.774490548,173.4519916,81
1961824,1.557379148,487.3918143,1
1961864,0.726540591,158.5700273,111
1961882,0.906417543,197.8288016,111
1961886,1.294027574,207.8967553,29
1961915,0.922722533,206.6494697,81
1961919,1.564678893,330.9799445,97
1961937,1.109848622,310.065028,85
1961940,0.470969418,87.95073572,101
1961972,0.433102771,22.70008473,15
1962005,0.514629792,115.2545537,81
1962010,0.553471673,23.37466095,27
1962073,1.077508829,421.8644295,37
1962094,0.36853195,82.53503016,81
1962095,0.511978542,121.5451174,7
1962157,0.526776093,206.2424824,37
1962163,1.151219045,402.9774206,71
1962165,0.606956386,84.1162881,31
1962177,0.636939858,261.1700117,59
1962180,0.906435181,191.7402141,97
1962202,1.375811766,538.6554893,37
1962228,0.91884018,98.11751187,9
1962281,0.615617785,137.1812617,41
1962369,1.158648324,728.3834686,73
1962400,0.773525701,302.8494706,37
1962408,1.31335575,288.2047666,57
1962410,1.515551079,102.4592278,35
1962416,0.484202717,198.5418684,59
1962420,1.582672999,648.9572303,59
1962464,0.696008273,217.3124371,75
1962514,0.818409996,320.4224937,37
1962564,1.156568952,310.5495856,61
1962574,0.797495982,269.5093592,77
1962578,0.28611078,34.60150086,79
1962589,1.483935461,246.3404994,17
1962615,0.733310743,72.11753098,25
1962621,1.070057979,317.6075591,99
1962686,0.942628084,369.0561487,37
1962695,1.655386258,648.1140201,37
1962713,0.411514149,89.8144035,111
1962732,0.346328507,41.88407772,79
1962807,1.088210055,243.711433,81
1962810,0.05825635,15.64237516,61
1962887,1.018175785,398.6344566,37
1962891,1.045588306,353.3507891,77
1962893,0.099626889,26.75075177,61
1962928,0.321153169,44.69556223,87
1962962,0.764918436,81.6811186,9
1963008,1.742476373,289.2595474,17
1963078,0.516651266,71.90344378,87
1963084,0.649268979,52.49446563,5
1963150,0.989763862,262.2888765,13
1963151,0.83772739,177.2063051,97
1963162,1.470921366,389.7963214,13
1963216,1.086411939,238.4038745,57
1963222,0.749808729,222.5532865,99
1963297,0.846681412,331.4912703,37
1963324,0.549186064,215.0163966,37
1963333,1.111618617,310.5595222,85
1963337,1.53138596,423.2750801,89
1963428,0.995374771,295.4405812,99
1963455,0.521546415,113.8293308,111
1963517,0.972998637,398.9671275,59
1963518,0.942095842,208.5377197,95
1963526,0.348898132,42.19484158,79
1963577,1.146854009,470.2545639,59
1963592,1.503500411,318.0387266,97
1963656,0.656790539,229.9056453,71
1963672,1.539125654,247.2738881,29
1963752,1.089137935,381.2462952,71
1963757,0.596230672,166.5725183,85
1963774,1.021971483,400.6813668,65
1963809,1.584631374,620.4121882,37
1963818,0.728450669,136.0338269,101
1963858,1.01698236,398.1672088,37
1963863,0.361266624,141.4424958,37
1963872,0.549583364,122.4664737,41
1963888,0.814868758,126.4177565,55
1963906,1.738263977,232.1965149,103
1963915,1.081634463,302.1826703,85
1963977,0.464994973,72.13875941,55
1963984,1.053070261,343.259799,83
1964000,1.03419942,405.4755381,65
1964009,1.151975418,472.3545399,59
1964020,0.512100954,21.62745944,27
1964047,0.70100284,193.7571854,89
1964048,0.348898132,42.19484158,79
1964071,0.333244719,40.30175805,79
1964078,0.74164016,164.1658322,95
1964097,1.509483177,421.713317,85
1964101,0.850808815,287.5261367,77
1964114,1.114114689,246.6149691,95
1964243,0.425807492,138.7966213,83
1964270,1.746226492,683.6796346,37
1964364,0.402585398,56.02865693,87
1964371,3.96480362,455.8907707,109
1964375,2.053187744,284.0618968,33
1964390,0.621389054,86.11646889,31
1964410,1.234125548,506.0392751,59
1964412,0.145510586,16.73145494,109
1964584,0.610584844,250.3634354,59
1964625,1.956159302,413.7906509,97
1964644,1.412214481,552.9078186,37
1964666,1.391792152,294.4088345,97
1964684,0.141133689,16.22817985,109
1964714,1.360255405,532.5648891,37
1964758,1.01698236,398.1672088,37
1964790,0.659039231,80.58269822,53
1964819,0.762198882,161.2295947,97
