sampno,vehno,trip,startplace,endplace,startgpsplaceid,endgpsplaceid,newgpslist
2514178,2,3.0,REDACTED,REDACTED,3.0,4.0,
2514178,2,4.0,REDACTED,REDACTED,4.0,5.0,
2517401,1,1.0,REDACTED,REDACTED,1.0,2.0,
2517401,1,2.0,REDACTED,REDACTED,2.0,3.0,
2517401,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2517401,2,2.0,REDACTED,REDACTED,3.0,4.0,
2517401,2,3.0,REDACTED,REDACTED,4.0,5.0,
2518996,1,1.0,REDACTED,REDACTED,1.0,2.0,
2518996,1,2.0,REDACTED,REDACTED,2.0,3.0,
2518996,1,3.0,REDACTED,REDACTED,3.0,4.0,
2518996,2,1.0,REDACTED,REDACTED,1.0,2.0,
2518996,2,2.0,REDACTED,REDACTED,2.0,3.0,
2518996,2,3.0,REDACTED,REDACTED,3.0,4.0,
2518996,2,4.0,REDACTED,REDACTED,4.0,5.0,
2518996,2,5.0,REDACTED,REDACTED,5.0,6.0,
2518996,2,6.0,REDACTED,REDACTED,6.0,7.0,
2518996,2,7.0,REDACTED,REDACTED,7.0,8.0,
2518996,2,8.0,REDACTED,REDACTED,8.0,9.0,
2518996,2,9.0,REDACTED,REDACTED,9.0,10.0,
2518996,2,10.0,REDACTED,REDACTED,10.0,11.0,
2518996,2,11.0,REDACTED,REDACTED,11.0,12.0,
2525166,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2525166,2,2.0,REDACTED,REDACTED,3.0,4.0,
2525166,2,3.0,REDACTED,REDACTED,4.0,5.0,
2525166,2,4.0,REDACTED,REDACTED,5.0,6.0,
2526824,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2526824,1,3.0,REDACTED,REDACTED,8.0,9.0,
2526824,1,3.5,REDACTED,REDACTED,9.0,11.0,10
2526824,1,4.0,REDACTED,REDACTED,11.0,12.0,
2526824,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2526824,2,2.0,REDACTED,REDACTED,3.0,4.0,
2526824,2,999.0,REDACTED,REDACTED,4.0,6.0,"5, 6"
2527998,2,1.0,REDACTED,REDACTED,1.0,2.0,
2527998,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2527998,2,3.0,REDACTED,REDACTED,4.0,5.0,
2527998,2,4.0,REDACTED,REDACTED,5.0,6.0,
2527998,2,5.0,REDACTED,REDACTED,6.0,7.0,
2527998,2,6.0,REDACTED,REDACTED,7.0,9.0,8
2527998,2,7.0,REDACTED,REDACTED,9.0,10.0,
2527998,2,8.0,REDACTED,REDACTED,10.0,11.0,
2537814,1,1.0,REDACTED,REDACTED,1.0,2.0,
2537814,1,2.0,REDACTED,REDACTED,2.0,3.0,
2537814,1,3.0,REDACTED,REDACTED,3.0,4.0,
2537814,1,4.0,REDACTED,REDACTED,4.0,5.0,
2537814,1,5.0,REDACTED,REDACTED,5.0,6.0,
2538023,1,1.0,REDACTED,REDACTED,1.0,2.0,
2538023,1,2.0,REDACTED,REDACTED,2.0,5.0,"3, 4"
2538023,1,3.0,REDACTED,REDACTED,5.0,6.0,
2538023,1,4.0,REDACTED,REDACTED,6.0,7.0,
2538023,1,5.0,REDACTED,REDACTED,7.0,13.0,"8, 9, 10, 11, 12"
2538023,1,6.0,REDACTED,REDACTED,13.0,16.0,"14, 15"
2538023,1,7.0,REDACTED,REDACTED,16.0,17.0,
2538023,1,8.0,REDACTED,REDACTED,17.0,18.0,
2538023,1,9.0,REDACTED,REDACTED,18.0,19.0,
2550511,1,1.0,REDACTED,REDACTED,1.0,2.0,
2550511,1,2.0,REDACTED,REDACTED,2.0,3.0,
2552032,1,1.0,REDACTED,REDACTED,1.0,2.0,
2552032,1,2.0,REDACTED,REDACTED,2.0,3.0,
2552032,1,3.0,REDACTED,REDACTED,3.0,4.0,
2552032,1,4.0,REDACTED,REDACTED,4.0,5.0,
2552032,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2552032,2,2.0,REDACTED,REDACTED,3.0,4.0,
2552032,2,3.0,REDACTED,REDACTED,4.0,5.0,
2552032,2,4.0,REDACTED,REDACTED,5.0,6.0,
2552032,3,1.0,REDACTED,REDACTED,1.0,2.0,
2552032,3,2.0,REDACTED,REDACTED,2.0,3.0,
2552032,3,3.0,REDACTED,REDACTED,3.0,4.0,
2552032,3,4.0,REDACTED,REDACTED,4.0,5.0,
2552032,3,5.0,REDACTED,REDACTED,5.0,6.0,
2552758,1,-999.0,REDACTED,REDACTED,1.0,4.0,"1, 2, 3"
2552758,1,1.0,REDACTED,REDACTED,4.0,6.0,5
2552758,1,2.0,REDACTED,REDACTED,6.0,7.0,
2552758,1,3.0,REDACTED,REDACTED,7.0,8.0,
2552758,1,4.0,REDACTED,REDACTED,8.0,9.0,
2552758,2,1.0,REDACTED,REDACTED,1.0,2.0,
2552758,2,2.0,REDACTED,REDACTED,2.0,3.0,
2552832,2,1.0,REDACTED,REDACTED,,,
2552832,2,2.0,REDACTED,REDACTED,,,
2552832,2,3.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
2552832,2,3.5,REDACTED,REDACTED,4.0,5.0,
2552832,2,4.0,REDACTED,REDACTED,5.0,6.0,
2552832,2,5.0,REDACTED,REDACTED,6.0,8.0,7
2552832,2,6.0,REDACTED,REDACTED,8.0,9.0,
2552832,2,7.0,REDACTED,REDACTED,,,
2555550,1,1.0,REDACTED,REDACTED,1.0,2.0,
2555550,1,2.0,REDACTED,REDACTED,2.0,3.0,
2555550,1,3.0,REDACTED,REDACTED,3.0,4.0,
2555550,1,4.0,REDACTED,REDACTED,4.0,5.0,
2555550,1,5.0,REDACTED,REDACTED,5.0,6.0,
2555550,1,6.0,REDACTED,REDACTED,6.0,7.0,
2555550,2,1.0,REDACTED,REDACTED,1.0,2.0,
2555550,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2556033,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2556033,1,2.0,REDACTED,REDACTED,3.0,4.0,
2556033,1,3.0,REDACTED,REDACTED,4.0,5.0,
2556033,2,1.0,REDACTED,REDACTED,1.0,2.0,
2556033,2,2.0,REDACTED,REDACTED,2.0,3.0,
2556033,2,3.0,REDACTED,REDACTED,3.0,4.0,
2556033,2,4.0,REDACTED,REDACTED,4.0,5.0,
2556033,2,5.0,REDACTED,REDACTED,,,
2557083,1,1.0,REDACTED,REDACTED,,,
2557083,1,2.0,REDACTED,REDACTED,,,
2557083,1,3.0,REDACTED,REDACTED,,,
2557083,1,4.0,REDACTED,REDACTED,,,
2557083,1,5.0,REDACTED,REDACTED,,,
2557083,1,6.0,REDACTED,REDACTED,1.0,2.0,
2557083,1,7.0,REDACTED,REDACTED,2.0,5.0,"3, 4"
2557083,1,8.0,REDACTED,REDACTED,5.0,7.0,6
2557083,1,9.0,REDACTED,REDACTED,7.0,9.0,8
2561298,1,1.0,REDACTED,REDACTED,1.0,2.0,
2561298,1,2.0,REDACTED,REDACTED,2.0,3.0,
2561298,1,3.0,REDACTED,REDACTED,3.0,4.0,
2561298,1,4.0,REDACTED,REDACTED,4.0,8.0,"5, 6, 7"
2561298,1,5.0,REDACTED,REDACTED,8.0,9.0,
2561298,1,6.0,REDACTED,REDACTED,9.0,10.0,
2561298,1,7.0,REDACTED,REDACTED,10.0,11.0,
2562300,1,1.0,REDACTED,REDACTED,1.0,2.0,
2562300,1,2.0,REDACTED,REDACTED,2.0,3.0,
2562300,1,3.0,REDACTED,REDACTED,3.0,4.0,
2562300,1,4.0,REDACTED,REDACTED,4.0,5.0,
2562300,1,5.0,REDACTED,REDACTED,5.0,6.0,
2564708,1,1.0,REDACTED,REDACTED,1.0,2.0,
2564708,1,2.0,REDACTED,REDACTED,2.0,3.0,
2564708,1,3.0,REDACTED,REDACTED,3.0,4.0,
2564708,1,4.0,REDACTED,REDACTED,4.0,5.0,
2569231,1,1.0,REDACTED,REDACTED,1.0,2.0,
2569231,1,2.0,REDACTED,REDACTED,2.0,3.0,
2569231,2,1.0,REDACTED,REDACTED,1.0,2.0,
2569231,2,2.0,REDACTED,REDACTED,2.0,3.0,
2569231,2,3.0,REDACTED,REDACTED,3.0,4.0,
2569231,2,4.0,REDACTED,REDACTED,4.0,5.0,
2569231,2,5.0,REDACTED,REDACTED,5.0,6.0,
2569231,2,6.0,REDACTED,REDACTED,6.0,7.0,
2569979,2,1.0,REDACTED,REDACTED,1.0,2.0,
2569979,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2572796,1,1.0,REDACTED,REDACTED,1.0,2.0,
2572796,1,2.0,REDACTED,REDACTED,2.0,4.0,3
2572796,1,3.0,REDACTED,REDACTED,,,
2572796,1,4.0,REDACTED,REDACTED,8.0,9.0,
2572796,2,-999.0,REDACTED,REDACTED,1.0,6.0,"1, 2, 3, 4, 5"
2572796,2,1.0,REDACTED,REDACTED,6.0,7.0,
2572796,2,2.0,REDACTED,REDACTED,7.0,8.0,
2572796,3,1.0,REDACTED,REDACTED,1.0,2.0,
2572796,3,1.5,REDACTED,REDACTED,2.0,5.0,"3, 4"
2572796,3,2.0,REDACTED,REDACTED,5.0,6.0,
2572796,3,3.0,REDACTED,REDACTED,,,
2576463,1,1.0,REDACTED,REDACTED,1.0,2.0,
2576463,1,2.0,REDACTED,REDACTED,2.0,3.0,
2576463,1,3.0,REDACTED,REDACTED,3.0,4.0,
2576484,1,1.0,REDACTED,REDACTED,1.0,2.0,
2576484,1,2.0,REDACTED,REDACTED,2.0,3.0,
2576484,1,3.0,REDACTED,REDACTED,3.0,5.0,4
2576484,1,4.0,REDACTED,REDACTED,5.0,9.0,"6, 7, 8"
2577440,2,1.0,REDACTED,REDACTED,,,
2577440,2,2.0,REDACTED,REDACTED,3.0,4.0,
2577440,2,3.0,REDACTED,REDACTED,4.0,5.0,
2577440,2,4.0,REDACTED,REDACTED,5.0,6.0,
2577440,2,5.0,REDACTED,REDACTED,6.0,7.0,
2578322,1,1.0,REDACTED,REDACTED,1.0,2.0,
2578322,1,2.0,REDACTED,REDACTED,2.0,3.0,
2578322,2,1.0,REDACTED,REDACTED,1.0,2.0,
2578322,2,2.0,REDACTED,REDACTED,2.0,3.0,
2578322,2,3.0,REDACTED,REDACTED,3.0,4.0,
2592356,1,1.0,REDACTED,REDACTED,1.0,2.0,
2592356,1,2.0,REDACTED,REDACTED,2.0,3.0,
2592356,1,3.0,REDACTED,REDACTED,3.0,4.0,
2592356,1,4.0,REDACTED,REDACTED,4.0,5.0,
2592356,1,5.0,REDACTED,REDACTED,5.0,6.0,
2592356,3,1.0,REDACTED,REDACTED,1.0,2.0,
2592356,3,1.5,REDACTED,REDACTED,2.0,3.0,
2592356,3,2.0,REDACTED,REDACTED,3.0,4.0,
2592356,3,3.0,REDACTED,REDACTED,4.0,5.0,
2594688,1,1.0,REDACTED,REDACTED,1.0,2.0,
2594688,1,2.0,REDACTED,REDACTED,2.0,3.0,
2594688,1,3.0,REDACTED,REDACTED,3.0,4.0,
2594688,1,4.0,REDACTED,REDACTED,4.0,5.0,
2594688,1,5.0,REDACTED,REDACTED,5.0,7.0,6
2594688,2,1.0,REDACTED,REDACTED,1.0,2.0,
2594688,2,2.0,REDACTED,REDACTED,2.0,3.0,
2594688,2,3.0,REDACTED,REDACTED,3.0,4.0,
2594688,2,4.0,REDACTED,REDACTED,4.0,5.0,
2594688,2,5.0,REDACTED,REDACTED,5.0,6.0,
2594688,2,6.0,REDACTED,REDACTED,6.0,8.0,7
2597985,1,1.0,REDACTED,REDACTED,1.0,2.0,
2597985,1,2.0,REDACTED,REDACTED,2.0,3.0,
2597985,1,3.0,REDACTED,REDACTED,3.0,4.0,
2597985,1,4.0,REDACTED,REDACTED,4.0,5.0,
2597985,1,5.0,REDACTED,REDACTED,5.0,6.0,
2597985,1,6.0,REDACTED,REDACTED,6.0,7.0,
2597985,1,7.0,REDACTED,REDACTED,7.0,8.0,
2597985,1,8.0,REDACTED,REDACTED,8.0,9.0,
2597985,1,9.0,REDACTED,REDACTED,9.0,10.0,
2597985,1,10.0,REDACTED,REDACTED,10.0,11.0,
2597985,1,11.0,REDACTED,REDACTED,11.0,12.0,
2601214,1,1.0,REDACTED,REDACTED,1.0,2.0,
2601214,1,2.0,REDACTED,REDACTED,2.0,3.0,
2601214,1,3.0,REDACTED,REDACTED,3.0,4.0,
2601214,1,4.0,REDACTED,REDACTED,4.0,5.0,
2601214,2,1.0,REDACTED,REDACTED,1.0,2.0,
2601214,2,2.0,REDACTED,REDACTED,2.0,3.0,
2609398,1,1.0,REDACTED,REDACTED,,,
2609398,1,2.0,REDACTED,REDACTED,,,
2609398,1,3.0,REDACTED,REDACTED,,,
2609398,1,4.0,REDACTED,REDACTED,,,
2609398,1,5.0,REDACTED,REDACTED,,,
2609398,1,6.0,REDACTED,REDACTED,,,
2609398,1,7.0,REDACTED,REDACTED,,,
2609398,1,8.0,REDACTED,REDACTED,1.0,2.0,
2609398,1,9.0,REDACTED,REDACTED,2.0,3.0,
2611413,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2611413,1,2.0,REDACTED,REDACTED,3.0,5.0,4
2611413,1,3.0,REDACTED,REDACTED,5.0,6.0,
2611413,1,4.0,REDACTED,REDACTED,6.0,7.0,
2611413,2,1.0,REDACTED,REDACTED,1.0,2.0,
2611413,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2611413,2,3.0,REDACTED,REDACTED,4.0,5.0,
2611413,3,1.0,REDACTED,REDACTED,1.0,2.0,
2611413,3,2.0,REDACTED,REDACTED,2.0,3.0,
2611413,3,3.0,REDACTED,REDACTED,3.0,4.0,
2611413,3,4.0,REDACTED,REDACTED,4.0,5.0,
2611413,3,5.0,REDACTED,REDACTED,5.0,6.0,
2614633,1,1.0,REDACTED,REDACTED,1.0,2.0,
2614633,1,2.0,REDACTED,REDACTED,2.0,5.0,"3, 4"
2621146,1,1.0,REDACTED,REDACTED,1.0,2.0,
2621146,1,2.0,REDACTED,REDACTED,2.0,3.0,
2621146,2,1.0,REDACTED,REDACTED,1.0,2.0,
2621146,2,2.0,REDACTED,REDACTED,2.0,3.0,
2621146,2,3.0,REDACTED,REDACTED,3.0,4.0,
2621146,2,4.0,REDACTED,REDACTED,4.0,5.0,
2626517,1,1.0,REDACTED,REDACTED,1.0,2.0,
2626517,1,2.0,REDACTED,REDACTED,2.0,3.0,
2626517,1,3.0,REDACTED,REDACTED,3.0,4.0,
2626517,1,4.0,REDACTED,REDACTED,4.0,5.0,
2626517,1,5.0,REDACTED,REDACTED,5.0,6.0,
2626517,1,6.0,REDACTED,REDACTED,6.0,7.0,
2626517,1,7.0,REDACTED,REDACTED,7.0,8.0,
2638244,1,1.0,REDACTED,REDACTED,1.0,2.0,
2638244,1,2.0,REDACTED,REDACTED,2.0,5.0,"3, 4"
2638244,1,3.0,REDACTED,REDACTED,5.0,6.0,
2638244,1,4.0,REDACTED,REDACTED,6.0,7.0,
2638244,1,5.0,REDACTED,REDACTED,7.0,8.0,
2638244,1,6.0,REDACTED,REDACTED,8.0,9.0,
2638244,1,7.0,REDACTED,REDACTED,9.0,10.0,
2638244,1,8.0,REDACTED,REDACTED,10.0,11.0,
2638244,1,9.0,REDACTED,REDACTED,11.0,12.0,
2638244,1,10.0,REDACTED,REDACTED,12.0,13.0,
2638244,1,11.0,REDACTED,REDACTED,13.0,14.0,
2638244,1,12.0,REDACTED,REDACTED,14.0,16.0,15
2638244,1,13.0,REDACTED,REDACTED,16.0,17.0,
2638244,1,14.0,REDACTED,REDACTED,17.0,18.0,
2638244,2,1.0,REDACTED,REDACTED,1.0,3.0,2
2638244,2,2.0,REDACTED,REDACTED,3.0,4.0,
2643323,1,1.0,REDACTED,REDACTED,1.0,2.0,
2643323,1,2.0,REDACTED,REDACTED,2.0,3.0,
2643323,1,3.0,REDACTED,REDACTED,3.0,4.0,
2643323,1,4.0,REDACTED,REDACTED,4.0,5.0,
2643323,1,5.0,REDACTED,REDACTED,5.0,6.0,
2643323,1,6.0,REDACTED,REDACTED,6.0,7.0,
2643742,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2643742,1,2.0,REDACTED,REDACTED,3.0,4.0,
2643742,2,1.0,REDACTED,REDACTED,1.0,2.0,
2643742,2,2.0,REDACTED,REDACTED,2.0,3.0,
2643742,2,3.0,REDACTED,REDACTED,3.0,5.0,4
2643742,2,4.0,REDACTED,REDACTED,5.0,6.0,
2643742,2,5.0,REDACTED,REDACTED,6.0,7.0,
2643742,2,6.0,REDACTED,REDACTED,7.0,8.0,
2643742,2,6.0,REDACTED,REDACTED,7.0,8.0,
2643742,2,7.0,REDACTED,REDACTED,8.0,9.0,
2643778,1,1.0,REDACTED,REDACTED,2.0,3.0,
2643778,1,2.0,REDACTED,REDACTED,3.0,4.0,
2643778,1,3.0,REDACTED,REDACTED,,,
2643778,1,999.0,REDACTED,REDACTED,4.0,6.0,"5, 6"
2643945,1,1.0,REDACTED,REDACTED,,,
2643945,1,2.0,REDACTED,REDACTED,,,
2643945,1,3.0,REDACTED,REDACTED,,,
2643945,1,4.0,REDACTED,REDACTED,1.0,2.0,
2643945,1,5.0,REDACTED,REDACTED,2.0,5.0,"3, 4"
2643945,1,6.0,REDACTED,REDACTED,5.0,6.0,
2643945,2,1.0,REDACTED,REDACTED,1.0,2.0,
2643945,2,2.0,REDACTED,REDACTED,2.0,5.0,"3, 4"
2643945,2,3.0,REDACTED,REDACTED,5.0,6.0,
2645047,1,1.0,REDACTED,REDACTED,1.0,2.0,
2645047,1,1.5,REDACTED,REDACTED,2.0,3.0,
2645047,1,2.0,REDACTED,REDACTED,3.0,5.0,4
2645047,1,3.0,REDACTED,REDACTED,5.0,7.0,6
2645047,2,1.0,REDACTED,REDACTED,1.0,5.0,"2, 3, 4"
2645047,2,2.0,REDACTED,REDACTED,5.0,6.0,
2645047,2,3.0,REDACTED,REDACTED,6.0,7.0,
2645047,2,3.5,REDACTED,REDACTED,7.0,8.0,
2645047,2,4.0,REDACTED,REDACTED,8.0,9.0,
2646999,1,1.0,REDACTED,REDACTED,1.0,2.0,
2646999,1,2.0,REDACTED,REDACTED,2.0,3.0,
2646999,1,3.0,REDACTED,REDACTED,3.0,4.0,
2646999,1,4.0,REDACTED,REDACTED,4.0,9.0,"5, 6, 7, 8"
2646999,1,5.0,REDACTED,REDACTED,9.0,10.0,
2646999,1,6.0,REDACTED,REDACTED,10.0,12.0,11
2646999,1,7.0,REDACTED,REDACTED,12.0,13.0,
2646999,1,8.0,REDACTED,REDACTED,13.0,15.0,14
2646999,1,9.0,REDACTED,REDACTED,15.0,16.0,
2646999,1,10.0,REDACTED,REDACTED,16.0,19.0,"17, 18"
2647188,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2647188,1,2.0,REDACTED,REDACTED,3.0,4.0,
2647188,1,3.0,REDACTED,REDACTED,4.0,5.0,
2647188,1,4.0,REDACTED,REDACTED,5.0,7.0,6
2647188,1,5.0,REDACTED,REDACTED,7.0,8.0,
2647188,1,6.0,REDACTED,REDACTED,8.0,10.0,9
2647188,1,7.0,REDACTED,REDACTED,10.0,11.0,
2647188,1,8.0,REDACTED,REDACTED,11.0,12.0,
2647188,2,1.0,REDACTED,REDACTED,1.0,2.0,
2647188,2,2.0,REDACTED,REDACTED,2.0,3.0,
2647188,2,3.0,REDACTED,REDACTED,3.0,4.0,
2647188,2,5.0,REDACTED,REDACTED,5.0,6.0,
2647188,2,6.0,REDACTED,REDACTED,6.0,9.0,"7, 8"
2649003,1,1.0,REDACTED,REDACTED,1.0,2.0,
2649003,1,2.0,REDACTED,REDACTED,2.0,3.0,
2649003,1,3.0,REDACTED,REDACTED,3.0,5.0,4
2649003,1,4.0,REDACTED,REDACTED,5.0,6.0,
2649003,1,5.0,REDACTED,REDACTED,6.0,7.0,
2649003,1,6.0,REDACTED,REDACTED,7.0,8.0,
2649003,2,1.0,REDACTED,REDACTED,1.0,2.0,
2649003,2,2.0,REDACTED,REDACTED,2.0,3.0,
2649003,2,3.0,REDACTED,REDACTED,,,
2649003,2,4.0,REDACTED,REDACTED,,,
2649003,2,5.0,REDACTED,REDACTED,,,
2649003,2,6.0,REDACTED,REDACTED,,,
2650170,1,1.0,REDACTED,REDACTED,1.0,2.0,
2650170,1,2.0,REDACTED,REDACTED,2.0,3.0,
2650170,1,3.0,REDACTED,REDACTED,,,
2650170,1,4.0,REDACTED,REDACTED,,,
2650170,1,5.0,REDACTED,REDACTED,,,
2650170,2,1.0,REDACTED,REDACTED,1.0,2.0,
2650170,2,2.0,REDACTED,REDACTED,2.0,3.0,
2650170,2,3.0,REDACTED,REDACTED,3.0,5.0,4
2650170,2,4.0,REDACTED,REDACTED,5.0,8.0,"6, 7"
2650170,2,5.0,REDACTED,REDACTED,8.0,9.0,
2650170,2,6.0,REDACTED,REDACTED,9.0,11.0,10
2650170,2,6.0,REDACTED,REDACTED,9.0,11.0,10
2650170,2,7.0,REDACTED,REDACTED,11.0,12.0,
2652089,1,1.0,REDACTED,REDACTED,11.0,12.0,
2652089,1,2.0,REDACTED,REDACTED,12.0,13.0,
2652089,1,3.0,REDACTED,REDACTED,13.0,14.0,
2652089,2,1.0,REDACTED,REDACTED,3.0,4.0,
2652089,2,2.0,REDACTED,REDACTED,4.0,5.0,
2652089,2,3.0,REDACTED,REDACTED,5.0,7.0,6
2652089,2,4.0,REDACTED,REDACTED,7.0,8.0,
2652089,2,5.0,REDACTED,REDACTED,8.0,9.0,
2653286,1,1.0,REDACTED,REDACTED,1.0,2.0,
2653286,1,2.0,REDACTED,REDACTED,2.0,3.0,
2653286,1,3.0,REDACTED,REDACTED,3.0,4.0,
2653286,1,4.0,REDACTED,REDACTED,4.0,6.0,5
2653286,1,5.0,REDACTED,REDACTED,6.0,7.0,
2653286,1,6.0,REDACTED,REDACTED,7.0,9.0,8
2653286,1,7.0,REDACTED,REDACTED,9.0,10.0,
2653286,1,8.0,REDACTED,REDACTED,10.0,12.0,11
2654851,1,1.0,REDACTED,REDACTED,1.0,2.0,
2654851,1,2.0,REDACTED,REDACTED,2.0,3.0,
2654851,1,3.0,REDACTED,REDACTED,3.0,4.0,
2654851,1,4.0,REDACTED,REDACTED,4.0,5.0,
2654851,1,5.0,REDACTED,REDACTED,5.0,6.0,
2654851,1,6.0,REDACTED,REDACTED,6.0,7.0,
2654851,1,7.0,REDACTED,REDACTED,7.0,8.0,
2654851,1,8.0,REDACTED,REDACTED,8.0,9.0,
2654851,3,1.0,REDACTED,REDACTED,1.0,2.0,
2654851,3,2.0,REDACTED,REDACTED,2.0,3.0,
2654851,3,3.0,REDACTED,REDACTED,3.0,4.0,
2654878,1,1.0,REDACTED,REDACTED,1.0,2.0,
2654878,1,2.0,REDACTED,REDACTED,2.0,3.0,
2654878,1,3.0,REDACTED,REDACTED,3.0,4.0,
2654878,1,4.0,REDACTED,REDACTED,4.0,5.0,
2655433,1,1.0,REDACTED,REDACTED,1.0,2.0,
2655433,1,1.5,REDACTED,REDACTED,2.0,3.0,
2655433,1,2.0,REDACTED,REDACTED,3.0,4.0,
2655433,2,1.0,REDACTED,REDACTED,1.0,2.0,
2655433,2,2.0,REDACTED,REDACTED,2.0,3.0,
2656998,1,1.0,REDACTED,REDACTED,1.0,2.0,
2656998,1,2.0,REDACTED,REDACTED,2.0,3.0,
2658298,1,1.0,REDACTED,REDACTED,1.0,2.0,
2658298,1,2.0,REDACTED,REDACTED,2.0,3.0,
2658298,1,3.0,REDACTED,REDACTED,3.0,4.0,
2658298,1,4.0,REDACTED,REDACTED,4.0,5.0,
2658298,1,5.0,REDACTED,REDACTED,5.0,6.0,
2658298,1,6.0,REDACTED,REDACTED,6.0,7.0,
2658298,1,7.0,REDACTED,REDACTED,7.0,8.0,
2658298,1,8.0,REDACTED,REDACTED,8.0,9.0,
2658298,2,1.0,REDACTED,REDACTED,1.0,2.0,
2658298,2,2.0,REDACTED,REDACTED,2.0,3.0,
2658298,2,3.0,REDACTED,REDACTED,3.0,4.0,
2658298,2,4.0,REDACTED,REDACTED,4.0,5.0,
2658298,2,5.0,REDACTED,REDACTED,5.0,6.0,
2658298,2,6.0,REDACTED,REDACTED,6.0,7.0,
2658298,2,7.0,REDACTED,REDACTED,7.0,8.0,
2662005,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2662005,1,2.0,REDACTED,REDACTED,3.0,5.0,4
2662005,1,3.0,REDACTED,REDACTED,5.0,6.0,
2662005,1,4.0,REDACTED,REDACTED,6.0,8.0,7
2665232,1,1.0,REDACTED,REDACTED,1.0,3.0,2
2665232,1,2.0,REDACTED,REDACTED,3.0,4.0,
2665232,1,3.0,REDACTED,REDACTED,4.0,5.0,
2697790,1,1.0,REDACTED,REDACTED,1.0,2.0,
2697790,1,2.0,REDACTED,REDACTED,2.0,3.0,
2697790,1,3.0,REDACTED,REDACTED,3.0,4.0,
2697790,1,4.0,REDACTED,REDACTED,4.0,5.0,
2697790,1,5.0,REDACTED,REDACTED,5.0,6.0,
2697790,1,6.0,REDACTED,REDACTED,6.0,7.0,
2697790,1,7.0,REDACTED,REDACTED,7.0,8.0,
2697790,1,8.0,REDACTED,REDACTED,8.0,9.0,
2697790,2,1.0,REDACTED,REDACTED,1.0,2.0,
2697790,2,2.0,REDACTED,REDACTED,2.0,4.0,3
2697790,2,3.0,REDACTED,REDACTED,4.0,5.0,
2697790,2,4.0,REDACTED,REDACTED,5.0,7.0,6
2741339,1,1.0,REDACTED,REDACTED,1.0,2.0,
2741339,1,2.0,REDACTED,REDACTED,2.0,3.0,
2741339,1,3.0,REDACTED,REDACTED,3.0,4.0,
2741339,1,4.0,REDACTED,REDACTED,4.0,5.0,
2741339,1,5.0,REDACTED,REDACTED,5.0,6.0,
2741339,2,1.0,REDACTED,REDACTED,1.0,2.0,
2741339,2,2.0,REDACTED,REDACTED,2.0,3.0,
2741339,2,3.0,REDACTED,REDACTED,3.0,4.0,
2758999,1,1.0,REDACTED,REDACTED,1.0,2.0,
2758999,1,2.0,REDACTED,REDACTED,2.0,3.0,
2758999,1,3.0,REDACTED,REDACTED,3.0,4.0,
2758999,1,4.0,REDACTED,REDACTED,4.0,6.0,5
2759536,1,1.0,REDACTED,REDACTED,1.0,2.0,
2759536,1,2.0,REDACTED,REDACTED,2.0,3.0,
2759536,3,1.0,REDACTED,REDACTED,1.0,2.0,
2759536,3,2.0,REDACTED,REDACTED,2.0,3.0,
2759536,3,3.0,REDACTED,REDACTED,3.0,4.0,
2759536,3,4.0,REDACTED,REDACTED,4.0,5.0,
2759536,3,5.0,REDACTED,REDACTED,5.0,6.0,
2783063,1,1.0,REDACTED,REDACTED,1.0,2.0,
2783063,1,2.0,REDACTED,REDACTED,2.0,3.0,
2783063,1,3.0,REDACTED,REDACTED,3.0,4.0,
2826327,1,1.0,REDACTED,REDACTED,,,
2826327,1,2.0,REDACTED,REDACTED,,,
2826327,1,3.0,REDACTED,REDACTED,1.0,4.0,"2, 3"
2826327,1,4.0,REDACTED,REDACTED,4.0,5.0,
2826327,1,5.0,REDACTED,REDACTED,5.0,6.0,
2826327,1,6.0,REDACTED,REDACTED,6.0,7.0,
2826327,1,7.0,REDACTED,REDACTED,7.0,8.0,
2826327,1,8.0,REDACTED,REDACTED,8.0,9.0,
2925637,1,1.0,REDACTED,REDACTED,1.0,2.0,
2925637,1,2.0,REDACTED,REDACTED,2.0,3.0,
2925637,1,3.0,REDACTED,REDACTED,3.0,4.0,
2925637,1,4.0,REDACTED,REDACTED,4.0,5.0,
2925637,1,5.0,REDACTED,REDACTED,5.0,6.0,
2925637,1,6.0,REDACTED,REDACTED,6.0,7.0,
2925637,2,1.0,REDACTED,REDACTED,1.0,2.0,
2925637,2,2.0,REDACTED,REDACTED,2.0,3.0,
2925637,2,3.0,REDACTED,REDACTED,3.0,4.0,
