sampno,perno,cperwgt,cexpperwgt,hctfip
7001575,4,0.17852121,35.55139232,29
7001611,1,0.146810164,29.23633414,29
7001611,2,0.173645113,34.58034791,29
7001611,3,0.219792578,43.77032949,29
7001611,4,0.219792578,43.77032949,29
7001619,1,0.206516306,41.12644227,29
7001638,1,0.12647487,25.18668635,29
7001638,2,0.098160532,19.54806146,29
7001785,1,0.079117525,15.75576465,29
7001786,1,0.104249176,20.76057724,29
7002002,1,0.111739286,22.25218616,29
7002007,1,0.143129774,28.50340729,29
7002018,1,0.129925664,25.87389067,29
7002020,1,0.124806459,24.85443262,29
7002020,2,0.15402731,30.67358404,29
7002020,3,0.072958032,14.52913979,29
7002020,4,0.25117928,50.02079664,29
7002020,5,0.238631608,47.52200548,29
7002257,1,0.2203876,43.88882432,29
7002257,2,0.231622095,46.12610453,29
7002257,3,0.186903843,37.22074177,29
7002257,4,0.178671976,35.58141638,29
7002257,5,0.178671976,35.58141638,29
7002257,6,0.186903843,37.22074177,29
7002262,1,0.264965215,52.76618008,29
7002262,2,0.102747152,20.46145845,29
7002262,3,0.105514064,21.01247185,29
7002262,4,0.11632278,23.16496065,29
7002273,1,0.148115288,29.4962414,29
7002273,2,0.286541095,57.06288282,29
7002280,1,0.424302427,84.49719823,29
7002280,2,0.099403721,19.79563487,29
7002280,3,0.101929978,20.29872328,29
7002280,4,0.112860491,22.47546727,29
7002280,5,0.286210155,56.99697811,29
7002282,1,0.085811141,17.0887568,29
7002282,2,0.073448808,14.62687475,29
7002323,1,0.071643401,14.26733915,29
7002323,2,0.071643401,14.26733915,29
7002323,3,0.07958814,15.84948477,29
7002326,1,0.188369037,37.51252614,29
7002326,2,0.225023756,44.81208611,29
7002326,3,0.141469585,28.17279099,29
7002327,1,0.127373663,25.36567551,29
7002327,2,0.19566444,38.96536026,29
7002509,1,0.095257243,18.96988947,29
7002515,1,0.183279336,36.49894363,29
7002522,1,0.126221249,25.13617922,29
7002525,1,0.134648845,26.81448285,29
7002553,1,0.107124202,21.33312076,29
7002563,1,0.067539627,13.450098,29
7002571,1,0.144842758,28.84453747,29
7002571,2,0.098160532,19.54806146,29
7002575,1,0.082741636,16.47748383,29
7002577,1,0.119093951,23.71682208,29
7002577,2,0.20958571,41.73769497,29
7002577,3,0.135281125,26.94039745,29
7002582,1,0.115153439,22.93209346,29
7002583,1,0.102237688,20.36000189,29
7002583,2,0.116781037,23.25621968,29
7002585,1,0.095257243,18.96988947,29
7002586,1,0.152748666,30.41894998,29
7002586,2,0.092509414,18.42267634,29
7002586,3,0.115621223,23.02524989,29
7002586,4,0.152748666,30.41894998,29
7002586,5,0.171186181,34.09066675,29
7002586,6,0.178879232,35.62269021,29
7002592,1,0.095257243,18.96988947,29
7002593,1,0.093344617,18.58900184,29
7002593,2,0.113781568,22.65889392,29
7002593,3,0.136688093,27.22058651,29
7002594,1,0.178140734,35.47562293,29
7002594,2,0.142027416,28.28387944,29
7002594,3,0.226185619,45.04346388,29
7002595,1,0.209602125,41.74096393,29
7002595,2,0.252530227,50.28982928,29
7002595,3,0.252530227,50.28982928,29
7002595,4,0.252530227,50.28982928,29
7002595,5,0.239891845,47.77297379,29
7002596,1,0.134648845,26.81448285,29
7002814,1,0.35518862,70.73361183,29
7002814,2,0.099820822,19.87869796,29
7002823,1,0.113437514,22.59037781,29
7002823,2,0.158479484,31.56020675,29
7002825,1,0.175080048,34.86610634,29
7002825,2,0.136342426,27.15174902,29
7002829,1,0.202312632,40.28930663,29
7002829,2,0.193046134,38.443941,29
7002829,3,0.15014208,29.89986444,29
7002829,4,0.291915504,58.13316302,29
7002829,5,0.164044275,32.66840044,29
7002829,6,0.231082716,46.01869048,29
7003024,1,2.103363332,245.6389202,25
7003024,2,2.528067307,295.2374961,25
7003024,3,2.528067307,295.2374961,25
7003024,4,2.36328925,275.9940761,25
7003024,5,2.528067307,295.2374961,25
7003027,1,0.227795612,26.60285427,25
7003027,2,0.465902836,54.40993853,25
7003062,1,1.336383118,156.0679988,25
7003062,2,2.306441643,269.3551922,25
7003062,3,1.773634272,207.1318828,25
7003062,4,1.658746894,193.7148896,25
7003083,1,0.719209528,83.99207549,25
7003083,2,0.674051289,78.71832142,25
7003087,1,0.9878393,115.3637012,25
7003087,2,0.460422609,53.76993638,25
7003087,3,0.621949661,72.63369137,25
7003087,4,0.716361843,83.65951181,25
7003087,5,0.716361843,83.65951181,25
7003087,6,0.716361843,83.65951181,25
7003114,1,0.859928107,100.4257365,25
7003114,2,0.91824882,107.2366553,25
7003114,3,0.666626588,77.85123602,25
7003114,4,0.666626588,77.85123602,25
7003114,5,0.666626588,77.85123602,25
7003135,1,0.424685565,49.59642592,25
7003135,2,0.399004205,46.59725719,25
7003135,3,0.520981396,60.84222618,25
7003145,1,0.098355113,11.48629119,25
7003145,2,0.07310655,8.537666242,25
7003145,3,0.080661016,9.419906008,25
7003145,4,0.07773001,9.077611727,25
7003145,5,0.080661016,9.419906008,25
7003186,1,0.358601282,41.87884725,25
7003201,1,0.081087119,9.469667945,25
7003201,2,0.136738491,15.96885082,25
7003201,3,0.103347946,12.06937356,25
7003201,4,0.103347946,12.06937356,25
7003201,5,0.108093032,12.62352314,25
7003214,1,0.605420161,70.70331229,25
7003214,2,0.327172194,38.20843652,25
7003214,3,0.112552307,13.14429453,25
7003214,4,1.175771904,137.3111989,25
7003214,5,1.073969921,125.4223689,25
7003214,6,1.147447553,134.0033714,25
7003219,1,0.180455492,21.07429158,25
7003219,2,0.359687578,42.00570915,25
7003250,1,0.526160879,61.44710626,25
7003315,1,0.500560058,58.45734312,25
7003431,1,0.411960522,48.110346,25
7003431,2,0.311580358,36.38756154,25
7003443,1,0.823103558,96.12522292,25
7003443,2,1.801572941,210.3946689,25
7003451,1,0.745441673,87.0555671,25
7003461,1,0.163148335,19.05309471,25
7003461,2,0.117055099,13.67014805,25
7003474,1,1.570143311,183.36742,25
7003474,2,1.132525666,132.2607356,25
7003474,3,1.132525666,132.2607356,25
7003485,1,0.22031276,25.72897775,25
7003485,2,0.396325374,46.28441283,25
7003505,1,0.363015703,42.39438049,25
7003505,2,0.292666364,34.17871198,25
7003565,1,0.307756906,35.94104404,25
7003565,2,0.21718659,25.36389152,25
7003570,1,0.354699431,41.42317394,25
7003600,1,0.244079473,28.5045466,25
7003647,1,0.430800119,50.31050714,25
7003647,2,0.458733039,53.57262183,25
7003647,3,0.114453535,13.3663273,25
7003655,1,0.396913691,46.35311882,25
7003655,2,0.422447016,49.33499942,25
7003709,1,0.808325454,94.39937867,25
7003709,2,1.100056071,128.4688105,25
7003709,3,0.306317425,35.7729358,25
7003709,4,1.629224616,190.2671636,25
7003709,5,1.629224616,190.2671636,25
7003709,6,1.629224616,190.2671636,25
7003709,7,1.629224616,190.2671636,25
7003732,1,0.596095967,69.61439679,25
7003732,2,0.635733964,74.24347566,25
7003732,3,0.464717512,54.27151171,25
7003789,1,0.157065342,18.34269926,25
7003789,2,1.159445194,135.4045024,25
7003789,3,0.639757258,74.71333152,25
7003789,4,0.639757258,74.71333152,25
7003789,5,0.639757258,74.71333152,25
7003830,1,0.537011964,62.714338,25
7003830,2,0.411000119,47.99818649,25
7003830,3,0.317261225,37.05099523,25
7003875,1,0.14692602,17.15858994,25
7003875,2,0.187858375,21.93882899,25
7003925,1,1.139948511,133.1276043,25
7003925,2,0.51146754,59.73116117,25
7003925,3,0.629282156,73.49000858,25
7003925,4,0.629282156,73.49000858,25
7003925,5,0.671270163,78.39353071,25
7004030,1,0.392404941,45.82656958,25
7004030,2,0.218309194,25.4949936,25
7004030,3,0.512162564,59.81232874,25
7004031,1,0.790813948,92.35431714,25
7004031,2,0.125198662,14.62118487,25
7004031,3,0.095646003,11.16991084,25
7004031,4,0.095646003,11.16991084,25
7004046,1,0.887495717,103.6451887,25
7004046,2,1.701820611,198.7452053,25
7004046,3,1.310921604,153.0945046,25
7004046,4,1.226633429,143.2510048,25
7004063,1,0.102740013,11.99837678,25
7004063,2,0.065934002,7.700028287,25
7004063,3,0.083794836,9.785885633,25
7004063,4,0.083794836,9.785885633,25
7004067,1,0.7954749,92.89864118,25
7004067,2,0.74527323,87.03589566,25
7004067,3,1.084618362,126.6659351,25
7004067,4,0.578881931,67.604075,25
7004113,1,0.087177758,10.18095635,25
7004113,2,1.282417586,149.7656949,25
7004113,3,3.625875725,423.4438169,25
7004113,4,3.388499565,395.7221091,25
7004113,5,3.625875725,423.4438169,25
7004151,1,0.887256652,103.6172698,25
7004151,2,0.947512578,110.6541903,25
7004206,1,1.877515616,219.2635488,25
7004206,2,1.464086874,170.9817382,25
7004206,3,0.882807878,103.0977247,25
7004206,4,1.056728741,123.408877,25
7004232,1,0.102740013,11.99837678,25
7004232,2,0.075706226,8.841266442,25
7004232,3,0.083794836,9.785885633,25
7004232,4,0.083794836,9.785885633,25
7004232,5,0.08065659,9.419389109,25
7004232,6,0.08065659,9.419389109,25
7004238,1,0.954099654,111.4234545,25
7004238,2,0.893408124,104.3356626,25
7004584,1,0.07142184,8.340919209,25
7004601,1,0.335185978,39.14431736,25
7004601,2,1.12974152,131.9355923,25
7004620,1,0.0703168,8.211868336,25
7004620,2,0.099579716,11.62930514,25
7004620,3,0.104057964,12.1522922,25
7004620,4,0.072722855,8.492856827,25
7004620,5,0.072722855,8.492856827,25
7004627,1,0.535368708,62.52243215,25
7004627,2,0.570706432,66.64930852,25
7004627,3,0.725441609,84.71988203,25
7004627,4,0.783621546,91.51436059,25
7004680,1,1.131073172,132.0911077,25
7004680,2,1.756226371,205.0989207,25
7004680,3,2.952021369,344.7484941,25
7004680,4,1.38537416,161.7893625,25
7004680,5,1.602865711,187.1888686,25
7004680,6,1.602865711,187.1888686,25
7004680,7,1.609764805,187.9945715,25
7004711,1,1.052621716,122.9292427,25
7004775,1,0.093779965,10.95198774,25
7004775,2,0.115658314,13.50702606,25
7004775,3,0.122355118,14.28910482,25
7004775,4,0.783621546,91.51436059,25
7004809,1,0.239177835,27.93211433,25
7004809,2,0.700334546,81.78778198,25
7004809,3,0.333936152,38.99835781,25
7004809,4,0.604289384,70.57125574,25
7004809,5,0.566730818,66.18502089,25
7004809,6,0.566730818,66.18502089,25
7004824,1,0.344164224,40.19283168,25
7004824,2,0.365962207,42.73848455,25
7004832,1,0.140167995,16.36936157,25
7004832,2,0.073591794,8.594334859,25
7004832,3,0.119921511,14.00489877,25
7004836,1,0.689005961,80.46478597,25
7004836,2,0.506603996,59.16317766,25
7004862,1,0.265943326,31.05789216,25
7004862,2,0.797980215,93.19122156,25
7004896,1,2.088919256,243.952085,25
7004896,2,1.057572655,123.5074326,25
7004896,3,1.406277645,164.2305525,25
7004910,1,0.460422609,53.76993638,25
7004910,2,0.854139568,99.74972842,25
7004910,3,1.320447093,154.206928,25
7004910,4,1.428862496,166.868099,25
7004910,5,1.428862496,166.868099,25
7004920,1,0.309567379,36.15247807,25
7004920,2,0.409213411,47.78952773,25
7004931,1,0.422253668,49.31241953,25
7004931,2,0.098355113,11.48629119,25
7004931,3,0.080661016,9.419906008,25
7004931,4,0.07773001,9.077611727,25
7004942,1,0.374685828,43.75726285,25
7004942,2,0.442332042,51.65724986,25
7004942,3,0.979363321,114.3738435,25
7004942,4,1.319610393,154.109215,25
7004942,5,1.226009556,143.1781466,25
7004950,1,0.449371871,52.47938835,25
7004950,2,0.478619911,55.89508779,25
7004950,3,0.352430487,41.15819788,25
7004950,4,0.331527357,38.71704941,25
7004950,5,0.331527357,38.71704941,25
7004970,1,0.665744753,77.74825189,25
7004983,1,0.34995702,40.86933686,25
7004983,2,1.074556759,125.4909021,25
7004983,3,0.60565675,70.7309421,25
7005028,1,0.72754076,84.96502904,25
7005028,2,0.776486742,90.68113051,25
7005028,3,1.882085115,219.7971926,25
7005032,1,0.442012407,51.61992168,25
7005054,1,0.328886246,38.40861022,25
7005054,2,0.435577848,50.8684689,25
7005060,1,0.583789194,68.17716415,25
7005060,2,0.70666761,82.52738177,25
7005065,1,1.034158825,120.7730748,25
7005065,2,0.097883128,11.43117103,25
7005130,1,0.54100743,63.18094404,25
7005130,2,0.153265922,17.89898825,25
7005149,1,0.548812206,64.09241594,25
7005149,2,0.585101903,68.33046739,25
7005149,3,0.402595852,47.01670355,25
7005149,4,0.402595852,47.01670355,25
7005298,1,0.462682237,54.03382442,25
7005298,2,0.889977324,103.9350005,25
7005298,3,0.646421377,75.49159315,25
7005380,1,0.890852894,104.0372529,25
7005380,2,0.834343875,97.43791068,25
7005380,3,0.33517884,39.14348367,25
7005413,1,0.502928018,58.73388268,25
7005413,2,0.535968523,62.59248092,25
7005436,1,0.44041283,51.43311678,25
7005436,2,0.956519305,111.7060308,25
7005477,1,1.100421182,128.5114496,25
7005477,2,1.175771904,137.3111989,25
7005477,3,1.505714119,175.8431293,25
7005477,4,0.796822401,93.05600755,25
7005477,5,0.796822401,93.05600755,25
7005477,6,0.850674416,99.34505458,25
7005506,1,0.473864297,55.33970874,25
7005506,2,0.444930746,51.96073654,25
7005594,1,0.087247893,10.18914701,25
7005594,2,0.083881296,9.795982797,25
7005594,3,0.0703168,8.211868336,25
7005594,4,0.0703168,8.211868336,25
7005594,5,0.0703168,8.211868336,25
7005596,1,0.209764297,24.49708746,25
7005596,2,0.222045033,25.93127935,25
7005625,1,0.396751625,46.33419212,25
7005665,1,2.228251675,260.2238647,25
7005665,2,2.083300434,243.2958972,25
7005665,3,1.38537416,161.7893625,25
7005665,4,2.862957397,334.3472584,25
7005709,1,0.826699228,96.54513924,25
7005709,2,0.530314005,61.93212436,25
7005822,1,1.370806882,160.0881394,25
7005822,2,1.45687643,170.1396747,25
7005822,3,0.705903099,82.43809913,25
7005876,1,0.40206814,46.95507537,25
7005898,1,0.402684996,47.02711413,25
7005898,2,0.350439386,40.92566939,25
7005914,1,0.455395428,53.18284273,25
7005914,2,0.310365667,36.2457052,25
7005914,3,0.329770276,38.51185065,25
7005978,1,0.352129417,41.12303778,25
7005979,1,0.893408124,104.3356626,25
7005979,2,0.333201665,38.91258158,25
7005983,1,0.409490329,47.82186734,25
7005983,2,0.435914242,50.90775426,25
7005983,3,1.455666477,169.9983717,25
7006000,1,0.262753831,30.68541051,25
7006000,2,0.338304537,39.50851474,25
7006075,1,0.323577184,37.78859737,25
7006075,2,0.237468649,27.73250901,25
7006099,1,0.391319042,45.69975403,25
7006099,2,0.656195678,76.63307398,25
7006111,1,0.25655014,29.96091944,25
7006111,2,0.272143916,31.78202106,25
7006136,1,0.379042511,44.26605314,25
7006136,2,0.505889897,59.07978241,25
7006136,3,0.356379527,41.61938211,25
7006249,1,1.719294506,200.7858744,25
7006249,2,1.450383193,169.3813693,25
7006249,3,1.356872418,158.4608187,25
7006249,4,1.838469435,214.7035845,25
7006354,1,2.154346393,251.5929195,25
7006354,2,0.610723667,71.3226763,25
7006354,3,0.572739602,66.88674998,25
7006393,1,0.659375431,77.00441783,25
7006393,2,1.045408876,122.0868993,25
7006393,3,0.907620127,105.9953953,25
7006393,4,0.969318049,113.2007177,25
7006415,1,0.784054856,91.56496414,25
7006415,2,1.713960835,200.1629876,25
7006429,1,0.557151794,65.06634538,25
7006429,2,0.367844211,42.95827232,25
7006476,1,0.132364818,15.45807638,25
7006476,2,0.387671952,45.27383277,25
7006539,1,0.361844452,42.25759724,25
7006539,2,0.249191429,29.1015407,25
7006591,1,0.5027391,58.71182015,25
7006591,2,0.425027912,49.63640653,25
7006600,1,2.422960906,282.9627633,25
7006600,2,1.100056071,128.4688105,25
7006600,3,1.742021436,203.4400134,25
7006600,4,1.629224616,190.2671636,25
7006627,1,0.477450048,55.75846663,25
7006627,2,0.448279371,52.35180196,25
7006638,1,0.107707695,12.57852201,25
7006638,2,0.0630655,7.365033494,25
7006638,3,0.06495807,7.586055164,25
7006642,1,0.45794998,53.48117319,25
7006642,2,0.681089406,79.54025993,25
7006642,3,0.611710982,71.43797874,25
7006668,1,0.941385312,109.9386245,25
7006668,2,1.005474245,117.4231784,25
7006668,3,0.632803269,73.90121779,25
7006668,4,0.72896527,85.13138888,25
7006668,5,0.468282501,54.68784502,25
7006668,6,0.72896527,85.13138888,25
7006668,7,0.72896527,85.13138888,25
7006685,1,0.216848594,25.32441905,25
7006685,2,0.44134142,51.54156111,25
7006793,1,0.97118476,113.4187194,25
7006793,2,0.909363392,106.1989805,25
7006793,3,0.059278114,6.922727888,25
7006794,1,0.532462987,62.18309085,25
7006803,1,0.116976043,13.66091555,25
7006803,2,0.093969113,10.97407714,25
7006803,3,0.098050057,11.45066561,25
7006829,1,0.347254056,40.55367425,25
7006901,1,1.32330374,154.5405384,25
7006901,2,2.554578153,298.3335353,25
7006901,3,1.963531578,229.3088261,25
7006901,4,1.836086285,214.425271,25
7006910,1,0.19706096,23.01354252,25
7006910,2,0.25655014,29.96091944,25
7006919,1,1.103437748,128.8637359,25
7006919,2,0.435950083,50.91193995,25
7006919,3,1.085419425,126.7594862,25
7006919,4,1.60730666,187.7074998,25
7006919,5,1.60730666,187.7074998,25
7006922,1,0.646108708,75.45507848,25
7006922,2,0.605784629,70.74587628,25
7006922,3,0.949451506,110.8806258,25
7006957,1,0.153598942,17.93787963,25
7006957,2,0.198261447,23.15374003,25
7006957,3,4.385308297,512.1332953,25
7006957,4,0.120142942,14.03075828,25
7007031,1,0.562061164,65.63968063,25
7007031,2,0.071503082,8.350406994,25
7007049,1,0.950175601,110.9651885,25
7007049,2,2.39587739,279.7998452,25
7007168,1,0.339242621,39.61806778,25
7007168,2,0.363828719,42.48932764,25
7007193,1,0.14789148,17.2713401,25
7007193,2,0.086058005,10.05018731,25
7007193,3,1.28610387,150.1961934,25
7007193,4,0.683161884,79.78229199,25
7007234,1,0.490592044,57.29323983,25
7007234,2,0.367877315,42.96213827,25
7007237,1,0.093926535,10.96910476,25
7007237,2,0.083070977,9.701350629,25
7007237,3,0.117941034,13.773611,25
7007237,4,0.1237195,14.44844255,25
7007237,5,0.088144333,10.29383675,25
7007237,6,0.094658775,11.05461852,25
7007254,1,0.11932238,13.93492986,25
7007254,2,0.35300711,41.22553814,25
7007254,3,1.629224616,190.2671636,25
7007254,4,1.742021436,203.4400134,25
7007262,1,0.902289205,105.3728296,25
7007262,2,0.456721752,53.33773595,25
7007287,1,0.471896057,55.10985012,25
7007287,2,0.362921209,42.38334503,25
7007292,1,0.174913238,20.42704569,25
7007292,2,4.021770121,469.6778985,25
7007292,3,2.17761622,254.3104601,25
7007292,4,2.036013504,237.7735462,25
7007292,5,2.036013504,237.7735462,25
7007292,6,2.17761622,254.3104601,25
7007327,1,0.806066276,94.13554308,25
7007327,2,0.860572877,100.5010351,25
7007327,3,1.099243835,128.3739544,25
7007327,4,0.625406464,73.03739026,25
7007327,5,0.586451425,68.48806986,25
7007327,6,0.625406464,73.03739026,25
7007436,1,0.371130925,43.34210748,25
7007436,2,0.13804349,16.1212537,25
7007447,1,0.692066994,80.82226517,25
7007459,1,0.546050989,63.76995039,25
7007459,2,0.394183498,46.03427626,25
7007537,1,0.442428508,51.66851556,25
7007582,1,0.605254908,152.194706,81
7007593,1,0.319480805,80.33522159,81
7007593,2,0.315630704,79.36709236,81
7007607,1,1.970315848,495.4468561,81
7007611,1,0.24090777,60.57759601,81
7007611,2,0.429759215,108.0653401,81
7007632,1,0.735352705,184.9085192,81
7007632,2,1.632450022,410.488619,81
7007651,1,0.897821903,225.7623009,81
7007651,2,0.208163038,52.34375143,81
7007651,3,0.563511123,141.6979996,81
7007668,1,0.272441082,68.50682226,81
7007668,2,2.690671572,676.5843012,81
7007668,3,1.29499557,325.6338238,81
7007703,1,0.351645704,88.42326404,81
7007703,2,0.182861592,45.98156228,81
7007817,1,0.667093678,167.744408,81
7007817,2,0.535734309,134.7133656,81
7007817,3,0.401059481,100.8486325,81
7007831,1,0.563370789,141.6627119,81
7007831,2,0.456334619,114.7478728,81
7007838,1,1.22519231,363.172207,85
7007838,2,1.264631416,374.8627696,85
7007838,3,0.531494087,157.5457819,85
7007838,4,0.515211905,152.7194082,85
7007863,1,0.281923836,70.8913133,81
7007863,2,0.243182079,61.14948356,81
7007865,1,0.487453876,122.5729828,81
7007865,2,0.744591059,187.2315545,81
7007867,1,0.709126419,178.3137741,81
7007867,2,0.700337578,176.1037712,81
7007888,1,0.13702457,34.45558862,81
7007888,2,0.478583831,120.3425606,81
7007956,1,1.073346654,269.8989738,81
7007956,2,0.402531643,101.2188158,81
7007956,3,0.897835454,225.7657082,81
7007956,4,0.886654734,222.9542543,81
7007957,1,0.798907168,200.8896417,81
7007969,1,0.586567625,147.4956851,81
7007969,2,0.307085931,77.2184618,81
7008003,1,0.493214563,124.0215394,81
7008003,2,0.487162395,122.4996881,81
7008028,1,1.265028073,318.0983305,81
7008028,2,3.431614605,862.8985394,81
7008028,3,2.864751616,720.3576944,81
7008028,4,2.864751616,720.3576944,81
7008028,5,2.864751616,720.3576944,81
7008068,1,0.864614587,217.4121368,81
7008068,2,0.931893183,234.3297133,81
7008083,1,0.925317352,232.6761842,81
7008083,2,0.77437144,194.7199968,81
7008083,3,0.764755622,192.3020459,81
7008086,1,0.26570934,66.81408836,81
7008115,1,0.596788283,150.0657261,81
7008115,2,0.437432871,109.9949234,81
7008149,1,0.654332427,164.5355207,81
7008149,2,1.472065114,370.1589434,81
7008149,3,0.534939544,134.5135175,81
7008295,1,0.745338654,187.4195415,81
7008295,2,0.736090825,185.0941235,81
7008322,1,0.371533089,93.42405741,81
7008322,2,0.367023228,92.29002779,81
7008353,1,0.440245849,110.7022622,81
7008353,2,0.434865056,109.3492321,81
7008472,1,1.577034359,396.5540429,81
7008472,2,0.775394212,194.9771783,81
7008472,3,2.119505884,532.9615188,81
7008474,1,1.396232016,351.0902901,81
7008581,1,0.087829305,22.08516634,81
7008581,2,0.173635908,43.66171277,81
7008581,3,0.147430647,37.07225438,81
7008581,4,0.147430647,37.07225438,81
7008581,5,0.145761273,36.65248126,81
7008581,6,0.145761273,36.65248126,81
7008581,7,0.145761273,36.65248126,81
7008651,1,0.207807884,52.25444587,81
7008651,2,0.896193954,225.3529439,81
7008651,3,1.171075301,294.4733845,81
7008835,1,0.399059626,100.345758,81
7008835,2,0.185007247,46.52109907,81
7008864,1,0.44351638,111.5246554,81
7009032,1,2.339720176,588.3356249,81
7009032,2,0.673253124,169.2932348,81
7009053,1,0.722257926,181.6157643,81
7009053,2,0.597540323,150.2548307,81
7009083,1,1.002173551,252.002102,81
7009083,2,1.838263069,462.2414519,81
7009083,3,1.293734891,325.3168191,81
7009083,4,1.817562515,457.0361827,81
7009132,1,0.383333611,96.39136417,81
7009132,2,1.020854722,256.6995862,81
7009132,3,0.854054496,214.7567434,81
7009132,4,0.854054496,214.7567434,81
7009251,1,2.163786202,544.0960505,81
7009251,2,2.191362314,551.030217,81
7009251,3,1.988577909,500.0389528,81
7009260,1,0.465857397,117.1424281,81
7009273,1,0.555039346,139.5677244,81
7009295,1,1.36731585,343.8191598,81
7009295,2,0.29689373,74.65557632,81
7009337,1,0.543137835,136.5750233,81
7009337,2,0.549908598,138.2775691,81
7009337,3,3.737349791,939.7773488,81
7009337,4,0.592245249,148.923355,81
7009337,5,0.608452329,152.9987152,81
7009338,1,1.947204715,489.6354333,81
7009338,2,2.924871059,735.4750621,81
7009338,3,5.000000023,1257.277758,81
7009368,1,0.849461606,213.6018357,81
7009368,2,0.193031096,48.53874061,81
7009368,3,1.095886418,275.5667223,81
7009401,1,0.914078123,229.8500176,81
7009401,2,1.103737783,277.5409918,81
7009454,1,0.292520579,73.55592319,81
7009454,2,0.253843843,63.83044336,81
7009528,1,0.688520132,173.1322088,81
7009528,2,1.584009894,398.3080799,81
7009557,1,0.868388368,218.3610751,81
7009578,1,0.682507001,171.6201736,81
7009578,2,0.487453876,122.5729828,81
7009585,1,0.496955295,124.9621672,81
7009585,2,0.490855713,123.4283935,81
7009601,1,0.253257521,63.68300931,81
7009601,2,0.250246797,62.9259461,81
7009624,1,0.907497134,228.1951914,81
7009624,2,0.896193954,225.3529439,81
7009624,3,0.740773097,186.2715067,81
7009629,1,0.758261012,190.6689401,81
7009629,2,0.748849392,188.3023361,81
7009629,3,0.619437853,155.7610863,81
7009629,4,0.62718813,157.7099365,81
7009640,1,0.682507001,171.6201736,81
7009640,2,0.67405556,169.4950118,81
7009677,1,0.230270427,57.90277697,81
7009677,2,0.233024701,58.59535438,81
7009712,1,0.586567625,147.4956851,81
7009712,2,0.74203895,186.5898125,81
7009724,1,0.478583831,120.3425606,81
7009724,2,0.185007247,46.52109907,81
7009727,1,0.222971071,56.06731339,81
7009727,2,0.734122461,184.5991675,81
7009727,3,0.58238585,146.4441545,81
7009757,1,0.744591059,187.2315545,81
7009757,2,1.36236017,342.5730264,81
7009771,1,0.693473441,174.3777458,81
7009859,1,0.469260168,117.9980738,81
7009909,1,0.844915102,212.4585919,81
7009941,1,1.461552192,367.515411,81
7009941,2,1.217277166,306.0910998,81
7009941,3,1.44487459,363.3217355,81
7009941,4,4.099147356,1030.753355,81
7009942,1,0.682507001,171.6201736,81
7009942,2,0.67405556,169.4950118,81
7009948,1,0.230270427,57.90277697,81
7009948,2,0.233024701,58.59535438,81
7009957,1,0.535705733,134.70618,81
7009993,1,0.74139436,186.427727,81
7010035,1,0.199112478,50.06793778,81
7010035,2,0.530107788,133.2985456,81
7010035,3,1.400056357,352.0519419,81
7010117,1,0.424511341,106.7457329,81
7010117,2,0.442518291,111.2736804,81
7010144,1,0.281923836,70.8913133,81
7010144,2,0.208919234,52.53390093,81
7010178,1,0.185007247,46.52109907,81
7010178,2,0.399059626,100.345758,81
7010273,1,0.502566269,126.3730779,81
7010283,1,0.425292772,106.942228,81
7010283,2,0.430550678,108.2643577,81
7010317,1,0.484815722,121.9096043,81
7010317,2,0.18296493,46.00754712,81
7010339,1,1.31908648,331.691617,81
7010339,2,1.335818616,335.8990054,81
7010339,3,1.102795046,277.3039353,81
7010339,4,1.089016473,273.8392367,81
7010339,5,1.102795046,277.3039353,81
7010339,6,1.102795046,277.3039353,81
7010352,1,0.221726888,55.7544566,81
7010352,2,0.429759215,108.0653401,81
7010372,1,0.460151979,115.7077692,81
7010382,1,0.315630704,79.36709236,81
7010382,2,0.319480805,80.33522159,81
7010403,1,3.152339342,792.6732243,81
7010403,2,3.192606173,802.7985427,81
7010403,3,5.000000023,1257.277758,81
7010477,1,0.564931911,142.0552645,81
7010477,2,1.279699549,321.7875545,81
7010542,1,1.142868257,287.3805667,81
7010542,2,0.644591112,162.0860128,81
7010544,1,0.314219783,79.0123085,81
7010544,2,0.318051771,79.97588313,81
7010544,3,0.608052182,152.898096,81
7010544,4,3.086576132,776.1367003,81
7010544,5,0.769374904,193.4635899,81
7010604,1,0.307000123,77.19688492,81
7010604,2,1.016204269,255.5302038,81
7010624,1,1.305400251,328.2501388,81
7010624,2,0.914078123,229.8500176,81
7010638,1,0.597147542,150.156064,81
7010638,2,3.068739188,771.6515016,81
7010648,1,0.549727691,138.2320791,81
7010648,2,0.068245077,17.16060337,81
7010648,3,1.373937105,345.4841109,81
7010652,1,0.401215491,100.8878622,81
7010652,2,0.406164301,102.132268,81
7010654,1,0.592888263,149.0850444,81
7010654,2,0.600297705,150.9481898,81
7010654,3,0.747437135,187.9472162,81
7010660,1,0.931893183,234.3297133,81
7010660,2,0.943654659,237.2872016,81
7010672,1,0.870102066,218.7919939,81
7010672,2,2.956563553,743.4443156,81
7010672,3,0.786763505,197.8360503,81
7010672,4,0.776990618,195.3786035,81
7010688,1,0.319480805,80.33522159,81
7010688,2,0.315630704,79.36709236,81
7010707,1,0.402044679,101.096366,81
7010707,2,0.438014927,110.1412846,81
7010710,1,0.352089232,88.53479161,81
7010718,1,0.231374032,58.18028468,81
7010718,2,2.01957984,507.8345603,81
